id,pokemon,rarity,grade,shiny,preis
558,Castellith,Uncommon,Perfekt,1,6.67
559,Zurrokex,Uncommon,Wild,0,0.30
559,Zurrokex,Uncommon,Trainiert,0,0.37
559,Zurrokex,Uncommon,Kampfbereit,0,0.43
559,Zurrokex,Uncommon,Elite,0,0.58
559,Zurrokex,Uncommon,Perfekt,0,0.73
559,Zurrokex,Uncommon,Wild,1,0.75
559,Zurrokex,Uncommon,Trainiert,1,0.91
559,Zurrokex,Uncommon,Kampfbereit,1,1.08
559,Zurrokex,Uncommon,Elite,1,1.45
559,Zurrokex,Uncommon,Perfekt,1,1.83
560,Irokex,Uncommon,Wild,0,1.10
560,Irokex,Uncommon,Trainiert,0,1.33
560,Irokex,Uncommon,Kampfbereit,0,1.57
560,Irokex,Uncommon,Elite,0,2.12
560,Irokex,Uncommon,Perfekt,0,2.67
560,Irokex,Uncommon,Wild,1,2.75
560,Irokex,Uncommon,Trainiert,1,3.34
560,Irokex,Uncommon,Kampfbereit,1,3.93
560,Irokex,Uncommon,Elite,1,5.30
560,Irokex,Uncommon,Perfekt,1,6.67
561,Symvolara,Rare,Wild,0,2.15
561,Symvolara,Rare,Trainiert,0,2.61
561,Symvolara,Rare,Kampfbereit,0,3.07
561,Symvolara,Rare,Elite,0,4.14
561,Symvolara,Rare,Perfekt,0,5.22
561,Symvolara,Rare,Wild,1,5.37
561,Symvolara,Rare,Trainiert,1,6.52
561,Symvolara,Rare,Kampfbereit,1,7.68
561,Symvolara,Rare,Elite,1,10.25
561,Symvolara,Rare,Perfekt,1,13.00
562,Makabaja,Uncommon,Wild,0,0.32
562,Makabaja,Uncommon,Trainiert,0,0.38
562,Makabaja,Uncommon,Kampfbereit,0,0.45
562,Makabaja,Uncommon,Elite,0,0.61
562,Makabaja,Uncommon,Perfekt,0,0.77
562,Makabaja,Uncommon,Wild,1,0.79
562,Makabaja,Uncommon,Trainiert,1,0.96
562,Makabaja,Uncommon,Kampfbereit,1,1.13
562,Makabaja,Uncommon,Elite,1,1.52
562,Makabaja,Uncommon,Perfekt,1,1.91
563,Echnatoll,Uncommon,Wild,0,0.91
563,Echnatoll,Uncommon,Trainiert,0,1.11
563,Echnatoll,Uncommon,Kampfbereit,0,1.30
563,Echnatoll,Uncommon,Elite,0,1.76
563,Echnatoll,Uncommon,Perfekt,0,2.21
563,Echnatoll,Uncommon,Wild,1,2.28
563,Echnatoll,Uncommon,Trainiert,1,2.76
563,Echnatoll,Uncommon,Kampfbereit,1,3.25
563,Echnatoll,Uncommon,Elite,1,4.39
563,Echnatoll,Uncommon,Perfekt,1,5.53
564,Galapaflos,Uncommon,Wild,0,0.55
564,Galapaflos,Uncommon,Trainiert,0,0.67
564,Galapaflos,Uncommon,Kampfbereit,0,0.79
564,Galapaflos,Uncommon,Elite,0,1.07
564,Galapaflos,Uncommon,Perfekt,0,1.34
564,Galapaflos,Uncommon,Wild,1,1.38
564,Galapaflos,Uncommon,Trainiert,1,1.68
564,Galapaflos,Uncommon,Kampfbereit,1,1.98
564,Galapaflos,Uncommon,Elite,1,2.67
564,Galapaflos,Uncommon,Perfekt,1,3.36
565,Karippas,Uncommon,Wild,0,1.18
565,Karippas,Uncommon,Trainiert,0,1.44
565,Karippas,Uncommon,Kampfbereit,0,1.69
565,Karippas,Uncommon,Elite,0,2.28
565,Karippas,Uncommon,Perfekt,0,2.87
565,Karippas,Uncommon,Wild,1,2.96
565,Karippas,Uncommon,Trainiert,1,3.59
565,Karippas,Uncommon,Kampfbereit,1,4.22
565,Karippas,Uncommon,Elite,1,5.70
565,Karippas,Uncommon,Perfekt,1,7.18
566,Flapteryx,Uncommon,Wild,0,0.55
566,Flapteryx,Uncommon,Trainiert,0,0.66
566,Flapteryx,Uncommon,Kampfbereit,0,0.78
566,Flapteryx,Uncommon,Elite,0,1.05
566,Flapteryx,Uncommon,Perfekt,0,1.33
566,Flapteryx,Uncommon,Wild,1,1.36
566,Flapteryx,Uncommon,Trainiert,1,1.66
566,Flapteryx,Uncommon,Kampfbereit,1,1.95
566,Flapteryx,Uncommon,Elite,1,2.63
566,Flapteryx,Uncommon,Perfekt,1,3.32
567,Aeropteryx,Uncommon,Wild,0,1.19
567,Aeropteryx,Uncommon,Trainiert,0,1.44
567,Aeropteryx,Uncommon,Kampfbereit,0,1.70
567,Aeropteryx,Uncommon,Elite,0,2.30
567,Aeropteryx,Uncommon,Perfekt,0,2.89
567,Aeropteryx,Uncommon,Wild,1,2.97
567,Aeropteryx,Uncommon,Trainiert,1,3.61
567,Aeropteryx,Uncommon,Kampfbereit,1,4.25
567,Aeropteryx,Uncommon,Elite,1,5.74
567,Aeropteryx,Uncommon,Perfekt,1,7.23
568,Unratütox,Common,Wild,0,0.16
568,Unratütox,Common,Trainiert,0,0.20
568,Unratütox,Common,Kampfbereit,0,0.23
568,Unratütox,Common,Elite,0,0.31
568,Unratütox,Common,Perfekt,0,0.39
568,Unratütox,Common,Wild,1,0.40
568,Unratütox,Common,Trainiert,1,0.49
568,Unratütox,Common,Kampfbereit,1,0.58
568,Unratütox,Common,Elite,1,0.78
568,Unratütox,Common,Perfekt,1,0.98
569,Deponitox,Uncommon,Wild,0,0.33
569,Deponitox,Uncommon,Trainiert,0,0.40
569,Deponitox,Uncommon,Kampfbereit,0,0.47
569,Deponitox,Uncommon,Elite,0,0.63
569,Deponitox,Uncommon,Perfekt,0,0.80
569,Deponitox,Uncommon,Wild,1,0.82
569,Deponitox,Uncommon,Trainiert,1,1.00
569,Deponitox,Uncommon,Kampfbereit,1,1.17
569,Deponitox,Uncommon,Elite,1,1.59
569,Deponitox,Uncommon,Perfekt,1,2.00
570,Zorua,Uncommon,Wild,0,0.35
570,Zorua,Uncommon,Trainiert,0,0.43
570,Zorua,Uncommon,Kampfbereit,0,0.50
570,Zorua,Uncommon,Elite,0,0.68
570,Zorua,Uncommon,Perfekt,0,0.85
570,Zorua,Uncommon,Wild,1,0.88
570,Zorua,Uncommon,Trainiert,1,1.06
570,Zorua,Uncommon,Kampfbereit,1,1.25
570,Zorua,Uncommon,Elite,1,1.69
570,Zorua,Uncommon,Perfekt,1,2.13
571,Zoroark,Uncommon,Wild,0,1.01
571,Zoroark,Uncommon,Trainiert,0,1.22
571,Zoroark,Uncommon,Kampfbereit,0,1.44
571,Zoroark,Uncommon,Elite,0,1.94
571,Zoroark,Uncommon,Perfekt,0,2.45
571,Zoroark,Uncommon,Wild,1,2.52
571,Zoroark,Uncommon,Trainiert,1,3.06
571,Zoroark,Uncommon,Kampfbereit,1,3.60
571,Zoroark,Uncommon,Elite,1,4.86
571,Zoroark,Uncommon,Perfekt,1,6.12
572,Picochilla,Uncommon,Wild,0,0.31
572,Picochilla,Uncommon,Trainiert,0,0.37
572,Picochilla,Uncommon,Kampfbereit,0,0.44
572,Picochilla,Uncommon,Elite,0,0.59
572,Picochilla,Uncommon,Perfekt,0,0.75
572,Picochilla,Uncommon,Wild,1,0.77
572,Picochilla,Uncommon,Trainiert,1,0.94
572,Picochilla,Uncommon,Kampfbereit,1,1.10
572,Picochilla,Uncommon,Elite,1,1.49
572,Picochilla,Uncommon,Perfekt,1,1.87
573,Chillabell,Uncommon,Wild,0,1.08
573,Chillabell,Uncommon,Trainiert,0,1.31
573,Chillabell,Uncommon,Kampfbereit,0,1.54
573,Chillabell,Uncommon,Elite,0,2.08
573,Chillabell,Uncommon,Perfekt,0,2.62
573,Chillabell,Uncommon,Wild,1,2.69
573,Chillabell,Uncommon,Trainiert,1,3.27
573,Chillabell,Uncommon,Kampfbereit,1,3.85
573,Chillabell,Uncommon,Elite,1,5.20
573,Chillabell,Uncommon,Perfekt,1,6.55
574,Mollimorba,Uncommon,Wild,0,0.33
574,Mollimorba,Uncommon,Trainiert,0,0.40
574,Mollimorba,Uncommon,Kampfbereit,0,0.47
574,Mollimorba,Uncommon,Elite,0,0.63
574,Mollimorba,Uncommon,Perfekt,0,0.80
574,Mollimorba,Uncommon,Wild,1,0.82
574,Mollimorba,Uncommon,Trainiert,1,1.00
574,Mollimorba,Uncommon,Kampfbereit,1,1.17
574,Mollimorba,Uncommon,Elite,1,1.59
574,Mollimorba,Uncommon,Perfekt,1,2.00
575,Hypnomorba,Uncommon,Wild,0,0.74
575,Hypnomorba,Uncommon,Trainiert,0,0.89
575,Hypnomorba,Uncommon,Kampfbereit,0,1.05
575,Hypnomorba,Uncommon,Elite,0,1.42
575,Hypnomorba,Uncommon,Perfekt,0,1.79
575,Hypnomorba,Uncommon,Wild,1,1.84
575,Hypnomorba,Uncommon,Trainiert,1,2.23
575,Hypnomorba,Uncommon,Kampfbereit,1,2.63
575,Hypnomorba,Uncommon,Elite,1,3.54
575,Hypnomorba,Uncommon,Perfekt,1,4.46
576,Morbitesse,Rare,Wild,0,2.31
576,Morbitesse,Rare,Trainiert,0,2.81
576,Morbitesse,Rare,Kampfbereit,0,3.30
576,Morbitesse,Rare,Elite,0,4.46
576,Morbitesse,Rare,Perfekt,0,5.61
576,Morbitesse,Rare,Wild,1,5.77
576,Morbitesse,Rare,Trainiert,1,7.01
576,Morbitesse,Rare,Kampfbereit,1,8.25
576,Morbitesse,Rare,Elite,1,11.25
576,Morbitesse,Rare,Perfekt,1,14.00
577,Monozyto,Uncommon,Wild,0,0.34
577,Monozyto,Uncommon,Trainiert,0,0.42
577,Monozyto,Uncommon,Kampfbereit,0,0.49
577,Monozyto,Uncommon,Elite,0,0.66
577,Monozyto,Uncommon,Perfekt,0,0.83
577,Monozyto,Uncommon,Wild,1,0.86
577,Monozyto,Uncommon,Trainiert,1,1.04
577,Monozyto,Uncommon,Kampfbereit,1,1.23
577,Monozyto,Uncommon,Elite,1,1.65
577,Monozyto,Uncommon,Perfekt,1,2.08
578,Mitodos,Uncommon,Wild,0,0.69
578,Mitodos,Uncommon,Trainiert,0,0.83
578,Mitodos,Uncommon,Kampfbereit,0,0.98
578,Mitodos,Uncommon,Elite,0,1.32
578,Mitodos,Uncommon,Perfekt,0,1.67
578,Mitodos,Uncommon,Wild,1,1.72
578,Mitodos,Uncommon,Trainiert,1,2.08
578,Mitodos,Uncommon,Kampfbereit,1,2.45
578,Mitodos,Uncommon,Elite,1,3.31
578,Mitodos,Uncommon,Perfekt,1,4.17
579,Zytomega,Rare,Wild,0,2.38
579,Zytomega,Rare,Trainiert,0,2.89
579,Zytomega,Rare,Kampfbereit,0,3.40
579,Zytomega,Rare,Elite,0,4.59
579,Zytomega,Rare,Perfekt,0,5.78
579,Zytomega,Rare,Wild,1,5.95
579,Zytomega,Rare,Trainiert,1,7.23
579,Zytomega,Rare,Kampfbereit,1,8.50
579,Zytomega,Rare,Elite,1,11.50
579,Zytomega,Rare,Perfekt,1,14.50
580,Piccolente,Common,Wild,0,0.18
580,Piccolente,Common,Trainiert,0,0.22
580,Piccolente,Common,Kampfbereit,0,0.26
580,Piccolente,Common,Elite,0,0.35
580,Piccolente,Common,Perfekt,0,0.44
580,Piccolente,Common,Wild,1,0.45
580,Piccolente,Common,Trainiert,1,0.55
580,Piccolente,Common,Kampfbereit,1,0.65
580,Piccolente,Common,Elite,1,0.88
580,Piccolente,Common,Perfekt,1,1.11
581,Swaroness,Uncommon,Wild,0,0.34
581,Swaroness,Uncommon,Trainiert,0,0.41
581,Swaroness,Uncommon,Kampfbereit,0,0.48
581,Swaroness,Uncommon,Elite,0,0.65
581,Swaroness,Uncommon,Perfekt,0,0.82
581,Swaroness,Uncommon,Wild,1,0.84
581,Swaroness,Uncommon,Trainiert,1,1.02
581,Swaroness,Uncommon,Kampfbereit,1,1.20
581,Swaroness,Uncommon,Elite,1,1.62
581,Swaroness,Uncommon,Perfekt,1,2.04
582,Gelatini,Uncommon,Wild,0,0.29
582,Gelatini,Uncommon,Trainiert,0,0.35
582,Gelatini,Uncommon,Kampfbereit,0,0.41
582,Gelatini,Uncommon,Elite,0,0.55
582,Gelatini,Uncommon,Perfekt,0,0.70
582,Gelatini,Uncommon,Wild,1,0.72
582,Gelatini,Uncommon,Trainiert,1,0.87
582,Gelatini,Uncommon,Kampfbereit,1,1.02
582,Gelatini,Uncommon,Elite,1,1.38
582,Gelatini,Uncommon,Perfekt,1,1.74
583,Gelatroppo,Uncommon,Wild,0,0.68
583,Gelatroppo,Uncommon,Trainiert,0,0.82
583,Gelatroppo,Uncommon,Kampfbereit,0,0.97
583,Gelatroppo,Uncommon,Elite,0,1.31
583,Gelatroppo,Uncommon,Perfekt,0,1.65
583,Gelatroppo,Uncommon,Wild,1,1.70
583,Gelatroppo,Uncommon,Trainiert,1,2.06
583,Gelatroppo,Uncommon,Kampfbereit,1,2.42
583,Gelatroppo,Uncommon,Elite,1,3.27
583,Gelatroppo,Uncommon,Perfekt,1,4.12
584,Gelatwino,Rare,Wild,0,2.31
584,Gelatwino,Rare,Trainiert,0,2.81
584,Gelatwino,Rare,Kampfbereit,0,3.30
584,Gelatwino,Rare,Elite,0,4.46
584,Gelatwino,Rare,Perfekt,0,5.61
584,Gelatwino,Rare,Wild,1,5.77
584,Gelatwino,Rare,Trainiert,1,7.01
584,Gelatwino,Rare,Kampfbereit,1,8.25
584,Gelatwino,Rare,Elite,1,11.25
584,Gelatwino,Rare,Perfekt,1,14.00
585,Sesokitz,Common,Wild,0,0.14
585,Sesokitz,Common,Trainiert,0,0.17
585,Sesokitz,Common,Kampfbereit,0,0.20
585,Sesokitz,Common,Elite,0,0.27
585,Sesokitz,Common,Perfekt,0,0.34
585,Sesokitz,Common,Wild,1,0.35
585,Sesokitz,Common,Trainiert,1,0.43
585,Sesokitz,Common,Kampfbereit,1,0.50
585,Sesokitz,Common,Elite,1,0.68
585,Sesokitz,Common,Perfekt,1,0.85
586,Kronjuwild,Uncommon,Wild,0,0.40
586,Kronjuwild,Uncommon,Trainiert,0,0.48
586,Kronjuwild,Uncommon,Kampfbereit,0,0.57
586,Kronjuwild,Uncommon,Elite,0,0.77
586,Kronjuwild,Uncommon,Perfekt,0,0.97
586,Kronjuwild,Uncommon,Wild,1,1.00
586,Kronjuwild,Uncommon,Trainiert,1,1.21
586,Kronjuwild,Uncommon,Kampfbereit,1,1.42
586,Kronjuwild,Uncommon,Elite,1,1.92
586,Kronjuwild,Uncommon,Perfekt,1,2.42
587,Emolga,Common,Wild,0,0.19
587,Emolga,Common,Trainiert,0,0.23
587,Emolga,Common,Kampfbereit,0,0.27
587,Emolga,Common,Elite,0,0.36
587,Emolga,Common,Perfekt,0,0.46
587,Emolga,Common,Wild,1,0.47
587,Emolga,Common,Trainiert,1,0.57
587,Emolga,Common,Kampfbereit,1,0.68
587,Emolga,Common,Elite,1,0.91
587,Emolga,Common,Perfekt,1,1.15
588,Laukaps,Uncommon,Wild,0,0.32
588,Laukaps,Uncommon,Trainiert,0,0.39
588,Laukaps,Uncommon,Kampfbereit,0,0.46
588,Laukaps,Uncommon,Elite,0,0.62
588,Laukaps,Uncommon,Perfekt,0,0.78
588,Laukaps,Uncommon,Wild,1,0.81
588,Laukaps,Uncommon,Trainiert,1,0.98
588,Laukaps,Uncommon,Kampfbereit,1,1.15
588,Laukaps,Uncommon,Elite,1,1.55
588,Laukaps,Uncommon,Perfekt,1,1.96
589,Cavalanzas,Uncommon,Wild,0,1.09
589,Cavalanzas,Uncommon,Trainiert,0,1.33
589,Cavalanzas,Uncommon,Kampfbereit,0,1.56
589,Cavalanzas,Uncommon,Elite,0,2.11
589,Cavalanzas,Uncommon,Perfekt,0,2.65
589,Cavalanzas,Uncommon,Wild,1,2.73
589,Cavalanzas,Uncommon,Trainiert,1,3.32
589,Cavalanzas,Uncommon,Kampfbereit,1,3.90
589,Cavalanzas,Uncommon,Elite,1,5.27
589,Cavalanzas,Uncommon,Perfekt,1,6.63
590,Tarnpignon,Uncommon,Wild,0,0.36
590,Tarnpignon,Uncommon,Trainiert,0,0.43
590,Tarnpignon,Uncommon,Kampfbereit,0,0.51
590,Tarnpignon,Uncommon,Elite,0,0.69
590,Tarnpignon,Uncommon,Perfekt,0,0.87
590,Tarnpignon,Uncommon,Wild,1,0.89
590,Tarnpignon,Uncommon,Trainiert,1,1.08
590,Tarnpignon,Uncommon,Kampfbereit,1,1.27
590,Tarnpignon,Uncommon,Elite,1,1.72
590,Tarnpignon,Uncommon,Perfekt,1,2.17
591,Hutsassa,Uncommon,Wild,0,0.96
591,Hutsassa,Uncommon,Trainiert,0,1.16
591,Hutsassa,Uncommon,Kampfbereit,0,1.37
591,Hutsassa,Uncommon,Elite,0,1.85
591,Hutsassa,Uncommon,Perfekt,0,2.33
591,Hutsassa,Uncommon,Wild,1,2.40
591,Hutsassa,Uncommon,Trainiert,1,2.91
591,Hutsassa,Uncommon,Kampfbereit,1,3.43
591,Hutsassa,Uncommon,Elite,1,4.62
591,Hutsassa,Uncommon,Perfekt,1,5.82
592,Quabbel,Uncommon,Wild,0,0.29
592,Quabbel,Uncommon,Trainiert,0,0.35
592,Quabbel,Uncommon,Kampfbereit,0,0.41
592,Quabbel,Uncommon,Elite,0,0.55
592,Quabbel,Uncommon,Perfekt,0,0.70
592,Quabbel,Uncommon,Wild,1,0.72
592,Quabbel,Uncommon,Trainiert,1,0.87
592,Quabbel,Uncommon,Kampfbereit,1,1.02
592,Quabbel,Uncommon,Elite,1,1.38
592,Quabbel,Uncommon,Perfekt,1,1.74
593,Apoquallyp,Uncommon,Wild,0,1.08
593,Apoquallyp,Uncommon,Trainiert,0,1.31
593,Apoquallyp,Uncommon,Kampfbereit,0,1.54
593,Apoquallyp,Uncommon,Elite,0,2.08
593,Apoquallyp,Uncommon,Perfekt,0,2.62
593,Apoquallyp,Uncommon,Wild,1,2.69
593,Apoquallyp,Uncommon,Trainiert,1,3.27
593,Apoquallyp,Uncommon,Kampfbereit,1,3.85
593,Apoquallyp,Uncommon,Elite,1,5.20
593,Apoquallyp,Uncommon,Perfekt,1,6.55
594,Mamolida,Uncommon,Wild,0,0.66
594,Mamolida,Uncommon,Trainiert,0,0.80
594,Mamolida,Uncommon,Kampfbereit,0,0.94
594,Mamolida,Uncommon,Elite,0,1.27
594,Mamolida,Uncommon,Perfekt,0,1.60
594,Mamolida,Uncommon,Wild,1,1.64
594,Mamolida,Uncommon,Trainiert,1,2.00
594,Mamolida,Uncommon,Kampfbereit,1,2.35
594,Mamolida,Uncommon,Elite,1,3.17
594,Mamolida,Uncommon,Perfekt,1,3.99
595,Wattzapf,Uncommon,Wild,0,0.33
595,Wattzapf,Uncommon,Trainiert,0,0.40
595,Wattzapf,Uncommon,Kampfbereit,0,0.47
595,Wattzapf,Uncommon,Elite,0,0.63
595,Wattzapf,Uncommon,Perfekt,0,0.80
595,Wattzapf,Uncommon,Wild,1,0.82
595,Wattzapf,Uncommon,Trainiert,1,1.00
595,Wattzapf,Uncommon,Kampfbereit,1,1.17
595,Wattzapf,Uncommon,Elite,1,1.59
595,Wattzapf,Uncommon,Perfekt,1,2.00
596,Voltula,Uncommon,Wild,0,1.03
596,Voltula,Uncommon,Trainiert,0,1.25
596,Voltula,Uncommon,Kampfbereit,0,1.47
596,Voltula,Uncommon,Elite,0,1.98
596,Voltula,Uncommon,Perfekt,0,2.50
596,Voltula,Uncommon,Wild,1,2.57
596,Voltula,Uncommon,Trainiert,1,3.12
596,Voltula,Uncommon,Kampfbereit,1,3.68
596,Voltula,Uncommon,Elite,1,4.96
596,Voltula,Uncommon,Perfekt,1,6.25
597,Kastadur,Uncommon,Wild,0,0.32
597,Kastadur,Uncommon,Trainiert,0,0.39
597,Kastadur,Uncommon,Kampfbereit,0,0.46
597,Kastadur,Uncommon,Elite,0,0.62
597,Kastadur,Uncommon,Perfekt,0,0.78
597,Kastadur,Uncommon,Wild,1,0.81
597,Kastadur,Uncommon,Trainiert,1,0.98
597,Kastadur,Uncommon,Kampfbereit,1,1.15
597,Kastadur,Uncommon,Elite,1,1.55
597,Kastadur,Uncommon,Perfekt,1,1.96
598,Tentantel,Uncommon,Wild,0,1.18
598,Tentantel,Uncommon,Trainiert,0,1.43
598,Tentantel,Uncommon,Kampfbereit,0,1.68
598,Tentantel,Uncommon,Elite,0,2.27
598,Tentantel,Uncommon,Perfekt,0,2.86
598,Tentantel,Uncommon,Wild,1,2.94
598,Tentantel,Uncommon,Trainiert,1,3.57
598,Tentantel,Uncommon,Kampfbereit,1,4.20
598,Tentantel,Uncommon,Elite,1,5.67
598,Tentantel,Uncommon,Perfekt,1,7.14
599,Klikk,Uncommon,Wild,0,0.37
599,Klikk,Uncommon,Trainiert,0,0.45
599,Klikk,Uncommon,Kampfbereit,0,0.53
599,Klikk,Uncommon,Elite,0,0.72
599,Klikk,Uncommon,Perfekt,0,0.90
599,Klikk,Uncommon,Wild,1,0.93
599,Klikk,Uncommon,Trainiert,1,1.13
599,Klikk,Uncommon,Kampfbereit,1,1.33
599,Klikk,Uncommon,Elite,1,1.79
599,Klikk,Uncommon,Perfekt,1,2.25
600,Kliklak,Uncommon,Wild,0,0.74
600,Kliklak,Uncommon,Trainiert,0,0.90
600,Kliklak,Uncommon,Kampfbereit,0,1.06
600,Kliklak,Uncommon,Elite,0,1.43
600,Kliklak,Uncommon,Perfekt,0,1.80
600,Kliklak,Uncommon,Wild,1,1.86
600,Kliklak,Uncommon,Trainiert,1,2.25
600,Kliklak,Uncommon,Kampfbereit,1,2.65
600,Kliklak,Uncommon,Elite,1,3.58
600,Kliklak,Uncommon,Perfekt,1,4.51
601,Klikdiklak,Rare,Wild,0,2.18
601,Klikdiklak,Rare,Trainiert,0,2.64
601,Klikdiklak,Rare,Kampfbereit,0,3.11
601,Klikdiklak,Rare,Elite,0,4.20
601,Klikdiklak,Rare,Perfekt,0,5.29
601,Klikdiklak,Rare,Wild,1,5.44
601,Klikdiklak,Rare,Trainiert,1,6.61
601,Klikdiklak,Rare,Kampfbereit,1,7.78
601,Klikdiklak,Rare,Elite,1,10.50
601,Klikdiklak,Rare,Perfekt,1,13.25
602,Zapplardin,Common,Wild,0,0.13
602,Zapplardin,Common,Trainiert,0,0.16
602,Zapplardin,Common,Kampfbereit,0,0.19
602,Zapplardin,Common,Elite,0,0.26
602,Zapplardin,Common,Perfekt,0,0.32
602,Zapplardin,Common,Wild,1,0.33
602,Zapplardin,Common,Trainiert,1,0.40
602,Zapplardin,Common,Kampfbereit,1,0.48
602,Zapplardin,Common,Elite,1,0.64
602,Zapplardin,Common,Perfekt,1,0.81
603,Zapplalek,Common,Wild,0,0.20
603,Zapplalek,Common,Trainiert,0,0.24
603,Zapplalek,Common,Kampfbereit,0,0.28
603,Zapplalek,Common,Elite,0,0.38
603,Zapplalek,Common,Perfekt,0,0.48
603,Zapplalek,Common,Wild,1,0.49
603,Zapplalek,Common,Trainiert,1,0.60
603,Zapplalek,Common,Kampfbereit,1,0.70
603,Zapplalek,Common,Elite,1,0.95
603,Zapplalek,Common,Perfekt,1,1.19
604,Zapplarang,Uncommon,Wild,0,0.78
604,Zapplarang,Uncommon,Trainiert,0,0.94
604,Zapplarang,Uncommon,Kampfbereit,0,1.11
604,Zapplarang,Uncommon,Elite,0,1.50
604,Zapplarang,Uncommon,Perfekt,0,1.89
604,Zapplarang,Uncommon,Wild,1,1.94
604,Zapplarang,Uncommon,Trainiert,1,2.36
604,Zapplarang,Uncommon,Kampfbereit,1,2.78
604,Zapplarang,Uncommon,Elite,1,3.75
604,Zapplarang,Uncommon,Perfekt,1,4.72
605,Pygraulon,Common,Wild,0,0.15
605,Pygraulon,Common,Trainiert,0,0.18
605,Pygraulon,Common,Kampfbereit,0,0.21
605,Pygraulon,Common,Elite,0,0.28
605,Pygraulon,Common,Perfekt,0,0.36
605,Pygraulon,Common,Wild,1,0.37
605,Pygraulon,Common,Trainiert,1,0.45
605,Pygraulon,Common,Kampfbereit,1,0.53
605,Pygraulon,Common,Elite,1,0.71
605,Pygraulon,Common,Perfekt,1,0.89
606,Megalon,Uncommon,Wild,0,0.40
606,Megalon,Uncommon,Trainiert,0,0.48
606,Megalon,Uncommon,Kampfbereit,0,0.57
606,Megalon,Uncommon,Elite,0,0.77
606,Megalon,Uncommon,Perfekt,0,0.97
606,Megalon,Uncommon,Wild,1,1.00
606,Megalon,Uncommon,Trainiert,1,1.21
606,Megalon,Uncommon,Kampfbereit,1,1.42
606,Megalon,Uncommon,Elite,1,1.92
606,Megalon,Uncommon,Perfekt,1,2.42
607,Lichtel,Uncommon,Wild,0,0.34
607,Lichtel,Uncommon,Trainiert,0,0.41
607,Lichtel,Uncommon,Kampfbereit,0,0.48
607,Lichtel,Uncommon,Elite,0,0.65
607,Lichtel,Uncommon,Perfekt,0,0.82
607,Lichtel,Uncommon,Wild,1,0.84
607,Lichtel,Uncommon,Trainiert,1,1.02
607,Lichtel,Uncommon,Kampfbereit,1,1.20
607,Lichtel,Uncommon,Elite,1,1.62
607,Lichtel,Uncommon,Perfekt,1,2.04
608,Laternecto,Uncommon,Wild,0,0.72
608,Laternecto,Uncommon,Trainiert,0,0.88
608,Laternecto,Uncommon,Kampfbereit,0,1.03
608,Laternecto,Uncommon,Elite,0,1.39
608,Laternecto,Uncommon,Perfekt,0,1.75
608,Laternecto,Uncommon,Wild,1,1.80
608,Laternecto,Uncommon,Trainiert,1,2.19
608,Laternecto,Uncommon,Kampfbereit,1,2.58
608,Laternecto,Uncommon,Elite,1,3.48
608,Laternecto,Uncommon,Perfekt,1,4.38
609,Skelabra,Rare,Wild,0,2.19
609,Skelabra,Rare,Trainiert,0,2.66
609,Skelabra,Rare,Kampfbereit,0,3.13
609,Skelabra,Rare,Elite,0,4.23
609,Skelabra,Rare,Perfekt,0,5.32
609,Skelabra,Rare,Wild,1,5.48
609,Skelabra,Rare,Trainiert,1,6.65
609,Skelabra,Rare,Kampfbereit,1,7.82
609,Skelabra,Rare,Elite,1,10.50
609,Skelabra,Rare,Perfekt,1,13.25
610,Milza,Uncommon,Wild,0,1.36
610,Milza,Uncommon,Trainiert,0,1.65
610,Milza,Uncommon,Kampfbereit,0,1.94
610,Milza,Uncommon,Elite,0,2.62
610,Milza,Uncommon,Perfekt,0,3.30
610,Milza,Uncommon,Wild,1,3.39
610,Milza,Uncommon,Trainiert,1,4.12
610,Milza,Uncommon,Kampfbereit,1,4.85
610,Milza,Uncommon,Elite,1,6.55
610,Milza,Uncommon,Perfekt,1,8.25
611,Sharfax,Rare,Wild,0,3.72
611,Sharfax,Rare,Trainiert,0,4.52
611,Sharfax,Rare,Kampfbereit,0,5.32
611,Sharfax,Rare,Elite,0,7.18
611,Sharfax,Rare,Perfekt,0,9.04
611,Sharfax,Rare,Wild,1,9.31
611,Sharfax,Rare,Trainiert,1,11.25
611,Sharfax,Rare,Kampfbereit,1,13.25
611,Sharfax,Rare,Elite,1,18.00
611,Sharfax,Rare,Perfekt,1,22.50
612,Maxax,Epic,Wild,0,10.75
612,Maxax,Epic,Trainiert,0,13.25
612,Maxax,Epic,Kampfbereit,0,15.50
612,Maxax,Epic,Elite,0,21.00
612,Maxax,Epic,Perfekt,0,26.25
612,Maxax,Epic,Wild,1,27.25
612,Maxax,Epic,Trainiert,1,33.00
612,Maxax,Epic,Kampfbereit,1,38.75
612,Maxax,Epic,Elite,1,52.25
612,Maxax,Epic,Perfekt,1,66.00
613,Petznief,Common,Wild,0,0.15
613,Petznief,Common,Trainiert,0,0.19
613,Petznief,Common,Kampfbereit,0,0.22
613,Petznief,Common,Elite,0,0.30
613,Petznief,Common,Perfekt,0,0.37
613,Petznief,Common,Wild,1,0.39
613,Petznief,Common,Trainiert,1,0.47
613,Petznief,Common,Kampfbereit,1,0.55
613,Petznief,Common,Elite,1,0.74
613,Petznief,Common,Perfekt,1,0.94
614,Siberio,Uncommon,Wild,0,0.34
614,Siberio,Uncommon,Trainiert,0,0.42
614,Siberio,Uncommon,Kampfbereit,0,0.49
